file_name,height,width,bbox,age,race,masked,skintone,emotion,gender,crop_name
88050424.jpg,1333,2000,"[785.9989832000147, 259.99999999999983, 154.00183023997127, 209.99999999999991]",0,2,0,3,1,0,12610.jpg
75975596.jpg,1333,2000,"[853.0, 247.0, 388.00000000000006, 491.00000000000006]",0,1,0,0,1,1,9550.jpg
87244509.jpg,1334,2000,"[785.0344482177622, 549.4976235165618, 132.80811648517894, 158.62055295464648]",1,1,0,0,1,1,12402.jpg
63566718.jpg,1333,2000,"[991.231347866443, 191.51931842719907, 256.651891607897, 321.4806815727997]",0,0,0,1,0,1,6067.jpg
61121306.jpg,1334,2000,"[911.5096389873365, 323.1183606776867, 163.49036101266447, 204.3904917520644]",0,1,0,1,1,1,5377.jpg
84395483.jpg,2000,1333,"[540.254786806113, 470.7700940468751, 270.7424778761041, 377.74305396214083]",1,1,1,0,1,0,11719.jpg
19097847.jpg,2000,1333,"[359.91607349575656, 704.9910686308323, 445.1405013220482, 551.6499213858388]",1,1,0,1,0,1,1033.jpg
image_4862.jpg,1024,1024,"[169.11924439197148, 144.6103896103895, 595.2691853600938, 834.5844155844139]",0,0,0,1,1,1,14968.jpg
87560467.jpg,1333,2000,"[552.9999999999997, 208.3314996994271, 317.4622628875148, 423.668500300573]",0,1,0,1,1,1,12518.jpg
77799292.jpg,1333,2000,"[666.4680134680134, 207.34469696969674, 457.9494949494945, 468.7752525252525]",0,1,0,2,1,1,10045.jpg
61861455.jpg,1125,2000,"[680.9999999999962, 528.8347107437979, 254.19736328069231, 310.5468661921224]",2,0,0,1,1,1,5582.jpg
46501000.jpg,1335,2000,"[969.1502228932484, 455.22974197071693, 676.4203686780448, 765.9477025093352]",3,1,0,1,1,0,3153.jpg
77073577.jpg,1330,2000,"[533.9999431828945, 508.0, 225.0000000000002, 276.99999999999994]",2,0,0,1,1,0,9869.jpg
74600922.jpg,2000,1333,"[854.7418159684815, 461.9999999999973, 202.1563667816339, 277.3815769359236]",0,1,0,1,1,1,9186.jpg
7258293.jpg,2000,1334,"[464.5455574046787, 388.7667451987244, 355.72736704395777, 493.1606758754556]",0,1,0,1,1,1,8688.jpg
58699907.jpg,1335,2000,"[479.9568098394586, 347.5120025424437, 159.03297898314494, 165.4879974575555]",0,0,0,0,5,1,4846.jpg
84888853.jpg,1333,2000,"[994.0000000000027, 199.27245443606333, 224.99999999999997, 325.48503037595765]",0,0,0,1,4,1,11856.jpg
image_2127.jpg,1024,1024,"[321.9169295879097, 134.5914240537357, 609.6677183516374, 852.6875806898418]",0,1,0,1,1,1,14870.jpg
70329167.jpg,1333,2000,"[1073.094300469001, 209.04275633337997, 342.1031824502288, 475.957243666619]",0,1,0,1,1,1,8046.jpg
68152599.jpg,2000,1333,"[497.7477148080441, 755.4390243902435, 344.06764168190114, 416.56097560975576]",2,1,0,1,1,0,7382.jpg
97499024.jpg,2000,1169,"[992.8918363496929, 1270.2229738220324, 63.28785727760177, 85.65472879574614]",1,1,0,0,0,1,13500.jpg
image_4050.jpg,1024,1024,"[244.4949494949494, 170.70707070707041, 595.1010101010093, 818.494949494949]",0,1,0,1,1,1,14979.jpg
55764238.jpg,1333,2000,"[1286.8700951375984, 140.90079089935955, 318.99999999999926, 431.36035605773503]",1,1,0,0,1,0,4423.jpg
image_2788.jpg,1024,1024,"[258.403755868543, 198.0610328638498, 551.7934272300456, 753.5258215962402]",1,0,0,1,1,1,14089.jpg
76055414.jpg,1333,2000,"[970.3663685028499, 460.39232292875965, 177.85134173714965, 200.58138105320546]",1,0,0,1,0,1,9582.jpg
53652653.jpg,1333,2000,"[734.7356120772201, 367.35085477101245, 227.26438792277992, 282.9010878903793]",1,1,0,0,1,0,4072.jpg
62414117.jpg,1334,2000,"[1248.9343386781609, 444.9999999999989, 240.066603832613, 273.4068460439242]",0,1,0,1,1,0,5716.jpg
74049859.jpg,1363,2000,"[933.5973979744516, 297.4665073802073, 186.73810371349757, 239.60047785936922]",0,0,0,1,1,1,9073.jpg
55347161.jpg,1333,2000,"[1202.4287065006276, 88.5832765493465, 225.6739256397889, 321.29446384990473]",0,1,0,0,1,1,4348.jpg
73386401.jpg,1333,2000,"[791.0717435848852, 491.9047631076818, 248.5585124435671, 311.17825357041664]",0,1,0,1,5,1,8909.jpg
image_9093.jpg,1024,1024,"[227.20803782505908, 183.31033741672033, 517.9007092198578, 728.0608209757149]",0,2,0,2,1,1,15222.jpg
79825691.jpg,1333,2000,"[905.0012421236992, 213.0126271192965, 214.79813499154633, 303.9092804597168]",0,0,0,1,1,1,10598.jpg
72084580.jpg,1333,2000,"[1121.0157776108204, 225.75172168872717, 284.2223891810683, 381.24827831127305]",0,0,0,1,1,0,8554.jpg
21718856.jpg,2000,1333,"[555.5712883404894, 330.9999999999987, 271.87032534355967, 378.00000000000006]",0,1,0,1,0,0,1166.jpg
3032601.jpg,1330,2000,"[405.8303946263638, 211.39646464646452, 605.3014273719562, 831.2070707070702]",0,1,0,1,1,1,1642.jpg
image_2868.jpg,1024,1024,"[237.48780487804896, 191.62926829268287, 539.2585365853661, 710.3951219512195]",0,0,0,0,0,1,13968.jpg
64830808.jpg,1347,2000,"[782.1972631394704, 427.57024793388376, 207.87001171842326, 248.5864332859735]",1,1,0,1,0,1,6456.jpg
image_4027.jpg,1024,1024,"[203.9494949494935, 166.57575757575705, 549.9494949494925, 748.8181818181811]",5,0,0,0,1,1,14251.jpg
92844038.jpg,1333,2000,"[947.174220345666, 349.8897000000019, 386.825779654349, 566.9667000000073]",0,1,0,1,0,1,13105.jpg
77813071.jpg,1333,2000,"[852.002000500126, 213.00000000000006, 273.99974993748447, 334.99999999999915]",0,0,0,1,0,1,10048.jpg
45273266.jpg,1333,2000,"[1353.0015003750964, 0.0, 212.99949987497124, 294.99999999999955]",0,0,0,1,1,1,2939.jpg
84778348.jpg,2000,1333,"[598.8943291605366, 189.73708920187804, 522.6193020302103, 700.2361166906906]",0,1,0,1,0,0,11821.jpg
55596064.jpg,2000,1333,"[418.9999999999995, 371.99999999999994, 507.00075, 668.9999999999998]",0,1,0,1,1,1,4408.jpg
image_3186.jpg,1024,1024,"[207.99999999999983, 182.67676767676764, 606.6666666666665, 789.7272727272716]",0,0,0,1,1,1,14279.jpg
79586016.jpg,1124,2000,"[1050.5733434760634, 276.01140281690084, 161.42665652393708, 133.99170704225335]",0,2,0,2,3,1,10535.jpg
71090138.jpg,1333,2000,"[852.1744723791714, 36.61407601928787, 372.529008660011, 456.20617129969764]",0,0,0,0,5,0,8321.jpg
5699260.jpg,1333,2000,"[959.258877935289, 143.0294727740138, 240.33587819379386, 327.8839922153404]",0,1,0,1,1,1,4575.jpg
61027675.jpg,1125,2000,"[631.4235686238032, 348.536751922738, 246.66253191129564, 310.7303466887605]",0,1,0,0,1,1,5360.jpg
48832173.jpg,1333,2000,"[904.1416522468189, 58.99999999999965, 226.85834775318114, 336.57024553436247]",0,0,0,1,1,0,3613.jpg
67359409.jpg,2000,1333,"[582.7988386317803, 666.5254631515206, 494.1190606315712, 693.873420024355]",0,2,0,3,0,0,7145.jpg
85781680.jpg,1333,2000,"[714.0416268625031, 95.33724690145378, 110.95837313749428, 136.66275309854646]",0,1,0,1,0,0,12034.jpg
12931283.jpg,2000,1599,"[784.7268836874993, 348.6794999999999, 504.03082175000225, 677.7512999999999]",0,1,0,1,1,1,627.jpg
39967971.jpg,1333,2000,"[383.55859150880605, 225.81118403486576, 324.7656339647748, 439.5710197760266]",0,1,0,1,1,1,2189.jpg
67835937.jpg,2000,1334,"[445.61093245884706, 451.69156975653533, 375.61928427529233, 524.7630684148268]",2,1,0,1,1,1,7276.jpg
81411930.jpg,1333,2000,"[766.3131075155412, 250.951560950281, 384.060677453388, 545.0194553909349]",0,0,0,1,2,0,10916.jpg
67059567.jpg,1333,2000,"[1061.0005001250313, 183.99999999999994, 290.9984996249063, 415.99999999999943]",0,1,0,1,1,1,7041.jpg
image_5044.jpg,1024,1024,"[256.71555829976955, 214.43268527967368, 566.3263488143177, 706.1990587919183]",1,1,0,1,1,1,14537.jpg
47532299.jpg,1333,2000,"[1095.8456939281853, 337.0286092796535, 247.208621864115, 176.97916136591118]",0,0,0,0,0,0,3348.jpg
1553742.jpg,2000,1328,"[543.3354036707896, 566.590806956665, 378.6645963292063, 514.4898897217425]",0,1,0,1,1,1,831.jpg
55529399.jpg,1333,2000,"[984.9977494373596, 281.0000000000004, 311.00600150037496, 331.9999999999999]",0,1,0,1,0,0,4400.jpg
image_3887.jpg,1024,1024,"[243.00000000000003, 183.80401416765056, 572.0755608028337, 791.3010625737888]",0,1,0,1,1,1,13695.jpg
54160769.jpg,1333,2000,"[819.0000000000003, 281.0, 270.9974993748435, 360.9999999999999]",0,1,0,1,1,1,4148.jpg
37860072.jpg,1333,2000,"[529.1460313244527, 159.42170617843558, 169.70110592314697, 271.7560070938655]",1,2,0,2,1,0,1974.jpg
105767349.jpg,2000,1333,"[494.0476453085092, 224.25789572021813, 215.23656528956727, 322.91973462951523]",0,0,0,0,1,1,281.jpg
7456822.jpg,1333,2000,"[937.4390543321108, 275.00000000000017, 507.8589480539599, 691.2209672122416]",0,1,0,1,1,1,9175.jpg
64368593.jpg,2000,1335,"[670.1026264012692, 450.7105213989254, 120.82040379778364, 179.18421365522997]",1,1,0,1,1,1,6296.jpg
image_6599.jpg,1024,1024,"[294.8857142857141, 157.2057142857136, 623.6057142857138, 794.1828571428555]",0,0,0,1,1,1,14295.jpg
87971997.jpg,1333,2000,"[974.9973563200404, 158.99999999999977, 259.0034571199465, 367.99999999999824]",0,1,0,0,0,1,12581.jpg
48922177.jpg,1335,2000,"[987.2349589049228, 233.99999999999943, 486.24153647762483, 666.1696989807251]",0,0,0,0,1,1,3628.jpg
68598041.jpg,1333,2000,"[442.10590984332947, 421.99999999999153, 363.3551786579968, 503.9999999999934]",3,0,0,1,1,0,7569.jpg
image_5409.jpg,1024,1024,"[257.10507674144, 212.99999999999991, 510.0590318772125, 771.2101534828805]",0,0,0,1,1,0,13882.jpg
98381920.jpg,1333,2000,"[830.2697220135236, 256.99999999999994, 297.73027798647615, 402.99999999999966]",0,2,0,0,0,1,13569.jpg
4068504.jpg,1333,2000,"[815.6463989140511, 256.0195499900918, 419.3163978054685, 498.33158106852966]",0,1,0,1,1,1,2279.jpg
83256233.jpg,1330,2000,"[1271.6696832579187, 118.42857142857144, 276.470588235294, 497.9523809523806]",0,1,0,1,1,1,11367.jpg
image_64.jpg,1024,1024,"[239.90496453900698, 200.15886524822687, 524.4255319148931, 720.3163120567383]",5,0,0,1,1,0,14677.jpg
image_8555.jpg,1024,1024,"[307.95959595959624, 207.00000000000048, 535.050505050505, 743.1414141414135]",0,0,0,1,0,1,14453.jpg
84726205.jpg,1333,2000,"[671.0075018754675, 114.99999999999982, 342.9874968742175, 528.9999999999997]",0,1,0,1,0,1,11801.jpg
24714537.jpg,1333,2000,"[1536.0047697106304, 0.0, 352.2328848211632, 347.37114088176384]",1,1,0,0,6,0,1332.jpg
80572214.jpg,1333,2000,"[1072.651955125059, 194.42968961325516, 227.34804487494034, 275.05581855735]",0,1,0,1,1,0,10708.jpg
57564504.jpg,2000,1333,"[434.99999999999983, 545.7864389844392, 149.99999999999957, 173.2135610155606]",2,0,0,0,0,1,4656.jpg
12045009.jpg,1333,2000,"[867.0020005001214, 215.99999999999886, 248.9979994998728, 346.99999999999807]",0,1,0,1,1,1,529.jpg
image_6241.jpg,1024,1024,"[262.2690735744752, 181.4618528510491, 583.7873583852228, 773.4135415308147]",1,0,0,0,1,1,14310.jpg
84856822.jpg,1333,2000,"[920.0002500625155, 486.9999999999995, 128.99949987496848, 177.00000000000003]",2,0,0,1,1,1,11846.jpg
6146961.jpg,1333,2000,"[1031.5040650406502, 193.99999999999997, 282.8699186991864, 384.99999999999983]",0,1,0,1,1,1,5468.jpg
72111416.jpg,1333,2000,"[794.3868435803329, 222.0000000000006, 285.4169949553, 338.4484346921374]",2,0,0,1,0,1,8566.jpg
26645253.jpg,2000,1333,"[527.9816052413688, 758.1758216573113, 284.59030121074414, 357.8241783426877]",0,1,0,1,1,0,1456.jpg
59345125.jpg,1333,2000,"[1056.0000000000002, 148.73996218336188, 143.04904382783266, 205.26003781663786]",0,0,0,1,0,0,5001.jpg
35931399.jpg,1334,2000,"[787.3069166573318, 391.1157024793412, 267.03962501402924, 359.4049586776956]",0,1,0,1,1,0,1884.jpg
105041782.jpg,1332,2000,"[860.6116686046435, 351.12871188050764, 232.18240460157833, 316.1935298303657]",0,0,0,1,1,1,254.jpg
71825078.jpg,1333,2000,"[373.5078888054093, 112.99999999999999, 261.47633358377203, 375.00000000000034]",0,0,0,1,1,1,8468.jpg
image_10749.jpg,1024,1024,"[249.49268292682896, 147.15609756097544, 579.4341463414638, 819.8146341463429]",0,1,0,0,1,1,14399.jpg
image_8521.jpg,1024,1024,"[256.4949494949492, 167.8686868686868, 554.2929292929289, 745.2323232323221]",2,1,0,0,1,1,14298.jpg
1064332.jpg,2000,1347,"[744.6784419637621, 402.6106026349907, 186.1072385485379, 264.9961250488258]",0,1,0,1,1,1,317.jpg
42072547.jpg,1333,2000,"[755.7937217467062, 1046.6121636764478, 132.47818974849824, 150.74696105368793]",0,1,0,3,0,0,2453.jpg
102703056.jpg,2000,1756,"[1113.1336481844044, 185.05504819485563, 344.1893456152911, 485.72042111263124]",0,0,0,1,1,1,137.jpg
78273500.jpg,2000,1333,"[519.9974999999995, 661.9999999999999, 225.0047500000006, 309.99999999999983]",0,1,0,1,1,1,10157.jpg
47356368.jpg,1333,2000,"[821.4974101771346, 236.965894680931, 224.92081565360786, 258.49008871615615]",0,0,0,1,0,0,3323.jpg
74032605.jpg,1333,2000,"[698.4926882382393, 460.498797149529, 321.0229798226576, 282.4302798040669]",0,1,0,1,0,0,9064.jpg
83392853.jpg,2000,1333,"[442.8556338028145, 40.99999999999979, 595.554577464785, 811.3800921779552]",0,0,0,0,1,1,11415.jpg
image_8319.jpg,1024,1024,"[223.6112863919394, 179.55982001679254, 570.8704287973135, 747.5846479395478]",0,0,0,0,1,0,14009.jpg
63257689.jpg,1333,2000,"[777.5445857102354, 100.00000000000067, 181.4554142897671, 238.87836352028748]",5,0,0,1,1,1,5980.jpg
47977014.jpg,1333,2000,"[1385.2531602025563, -1.6722977644845292e-14, 398.5304940671505, 537.4896718073413]",0,1,0,1,1,0,3443.jpg
6423415.jpg,1333,2000,"[744.3192607983462, 57.57836213373241, 505.6807392016234, 705.1855146625409]",0,1,0,1,3,1,6258.jpg
image_78.jpg,1024,1024,"[127.43434343434382, 169.54545454545402, 618.5858585858584, 799.0808080808079]",1,1,0,2,0,0,13719.jpg
19897955.jpg,2000,1333,"[852.9931261425941, 461.99999999999727, 132.00515539305016, 207.99999999999983]",0,1,0,1,1,0,1065.jpg
83947946.jpg,1229,2000,"[1048.912352239394, 39.83913867999655, 428.3330614903102, 526.214481760005]",0,0,0,1,1,1,11599.jpg
73712799.jpg,1333,2000,"[1216.1203054712846, 37.334916864608175, 648.5392823517094, 833.0659782886078]",2,0,0,1,2,0,9002.jpg
88429813.jpg,1333,2000,"[1065.0436180947843, 65.43019344848601, 350.87506245396895, 469.49561513432633]",0,0,0,1,1,1,12664.jpg
66778478.jpg,1333,2000,"[1029.8454644742187, 492.24037793542743, 124.88308988953241, 91.51084639391657]",0,1,0,0,0,1,6944.jpg
61675915.jpg,1334,2000,"[933.6460537021949, 200.16341463414648, 490.5711960943862, 689.8365853658535]",0,0,0,0,1,0,5521.jpg
88971776.jpg,1333,2000,"[621.999999999996, 100.62187761166349, 274.36747221950594, 391.9904422321794]",1,0,0,1,2,0,12732.jpg
74802713.jpg,1987,2000,"[1619.4921304143018, 1476.8221527830694, 127.76053128191381, 159.82326426434346]",2,0,0,1,1,1,9263.jpg
78840891.jpg,1333,2000,"[636.0739956986968, 301.45105587671094, 207.820621340272, 278.68618015411414]",0,2,0,3,1,1,10325.jpg
65203086.jpg,1295,2000,"[791.0, 231.0000000000002, 361.9999999999999, 477.9479527123779]",0,0,1,1,0,1,6544.jpg
2206707.jpg,1333,2000,"[804.9309469671952, 58.999999999999446, 351.06905303280314, 474.8394701039218]",0,1,0,0,1,1,1189.jpg
90856210.jpg,1279,2000,"[894.9994161561438, 276.0000000000001, 242.99970807807182, 337.99999999999966]",0,1,0,1,0,1,12952.jpg
108103293.jpg,1333,2000,"[945.0208616177439, 470.658630443413, 206.77052220443792, 179.06641012132118]",0,1,0,1,1,1,388.jpg
61325769.jpg,1334,2000,"[741.9984324355316, 207.00000000000023, 237.00000000000034, 359.99999999999943]",0,1,0,1,0,1,5429.jpg
image_7832.jpg,1024,1024,"[210.5295508274231, 179.16784869976345, 539.7328605200942, 747.198581560284]",0,0,0,1,1,1,14756.jpg
56709970.jpg,2000,1333,"[499.73059160640565, 251.61835495030465, 161.65337787143264, 189.46208346875972]",2,0,0,1,1,1,4512.jpg
image_6972.jpg,1024,1024,"[196.47517730496435, 156.91489361702122, 578.7872340425538, 828.4515366430261]",1,0,0,1,1,1,14138.jpg
8714027.jpg,2000,1334,"[538.0065000000005, 325.0000000000001, 245.99350000000177, 311.99999999999983]",0,1,0,0,1,1,12381.jpg
image_2220.jpg,1024,1024,"[128.09859154929535, 171.74178403755755, 571.652582159625, 759.6995305164311]",0,0,0,1,0,1,13705.jpg
84016075.jpg,1333,2000,"[618.37352674524, 364.1863945578231, 528.8014505893025, 596.5768707482985]",4,1,0,1,0,0,11611.jpg
6405407.jpg,1333,2000,"[1157.475373354664, 165.10066118976775, 228.99277567294695, 327.0226046085909]",0,1,0,1,1,1,6203.jpg
8793806.jpg,2000,1333,"[609.659768834107, 277.193787828179, 211.47466815241722, 263.80621217182056]",0,1,0,1,1,0,12577.jpg
66314939.jpg,2000,1333,"[432.85219501304243, 433.31325973657397, 133.14780498695865, 198.7108657885917]",0,0,0,1,3,0,6814.jpg
42265041.jpg,1334,2000,"[1240.704469704003, 112.34800637627278, 284.2795860329369, 394.38648932586085]",3,1,0,0,1,1,2490.jpg
61661786.jpg,1330,2000,"[1231.6515861422383, 329.11563768061933, 268.08093142400435, 334.4341864937034]",0,1,0,0,1,1,5513.jpg
94400829.jpg,1333,2000,"[691.1269247819056, 190.47477947741424, 344.5189346489308, 450.1867641384393]",0,1,0,1,1,1,13241.jpg
63406354.jpg,1376,2000,"[914.4645721638109, 209.99999999999682, 268.2449894811986, 365.986850374533]",0,1,1,1,0,0,6030.jpg
15974222.jpg,1333,2000,"[1149.9089653061728, 374.99999999999574, 269.0910346938148, 408.6941396373771]",0,1,0,1,1,0,866.jpg
63062421.jpg,2000,1333,"[410.0, 751.0081212039004, 294.3708983828371, 329.991878796103]",0,1,0,1,0,1,5905.jpg
87650078.jpg,1333,2000,"[677.4194951251376, 434.24548922973196, 172.23733928586427, 236.1691138384515]",4,0,0,1,1,1,12530.jpg
82485196.jpg,2000,1333,"[501.99076194690286, 182.00000000000026, 276.0125973451347, 361.0000000000006]",1,0,0,1,1,1,11202.jpg
72691882.jpg,1333,2000,"[493.99999999999943, 499.6615436158524, 253.00000000000023, 275.0137897615629]",1,1,0,1,1,1,8724.jpg
5675170.jpg,1333,2000,"[523.9974993748448, 100.00000000000001, 221.00125031257733, 309.0]",0,1,0,1,1,1,4526.jpg
75650048.jpg,1333,2000,"[997.3150234334028, 92.37493761410134, 294.94922880459654, 391.0977832689762]",0,1,0,1,1,1,9459.jpg
image_412.jpg,1024,1024,"[198.26829268292624, 172.35121951219463, 586.9073170731689, 807.5853658536575]",1,0,0,0,1,0,14743.jpg
20243245.jpg,2000,1333,"[477.2399348072558, 500.993579334331, 320.5031784819134, 402.4903690014963]",0,1,0,1,5,1,1084.jpg
2971132.jpg,2000,1333,"[742.3387755462295, 433.4473760198444, 209.60910513896536, 271.4473590343118]",0,1,0,1,1,1,1587.jpg
62254330.jpg,2000,1333,"[597.9549441565678, 456.9558923736452, 164.9010682834773, 210.26464575813176]",2,0,0,1,1,1,5690.jpg
61928084.jpg,1333,2000,"[1376.5846868659285, 566.4637829612003, 115.34431516309826, 149.07243407759753]",2,0,0,0,1,1,5601.jpg
84327244.jpg,1126,2000,"[901.9999999999997, 100.00155056179753, 196.99999999999966, 302.9984494382018]",0,0,0,1,1,1,11704.jpg
2457934.jpg,1333,2000,"[379.0390476431934, 307.3223106134625, 786.960952356809, 603.6776893865358]",0,1,0,1,1,1,1326.jpg
103217572.jpg,1333,2000,"[271.99999999999875, 179.0795854027203, 410.2281395075585, 565.6344540900404]",0,1,0,1,1,1,158.jpg
59384993.jpg,1333,2000,"[1134.672491440229, 153.00000000000153, 204.17781301085702, 270.98605653844317]",0,0,0,1,1,1,5004.jpg
64020714.jpg,1288,2000,"[863.17150019021, 427.0921282330912, 458.8284998097765, 356.7500207823217]",0,1,0,1,0,1,6197.jpg
50004540.jpg,1333,2000,"[862.0037509377356, 460.00000000000006, 393.99549887471886, 547.9999999999986]",0,0,0,1,1,0,3806.jpg
104415446.jpg,1258,2000,"[1263.4111736837733, 84.03049255956148, 108.588826316226, 128.96950744043855]",3,0,0,1,1,0,216.jpg
image_3891.jpg,1024,1024,"[108.17709563164095, 150.96930342384903, 602.2703659976372, 806.6741440377798]",0,1,0,1,0,1,13930.jpg
80627473.jpg,1333,2000,"[863.7575029849299, 571.2413714734035, 51.75162067185285, 67.27476128478769]",2,1,0,2,1,1,10720.jpg
47599535.jpg,1500,2000,"[791.4010469890436, 260.41001901652015, 298.8507627538968, 384.49859970546555]",0,1,0,1,1,1,3385.jpg
68833424.jpg,1333,2000,"[1369.93203056011, 370.32466662258463, 160.7375490844593, 216.62879807925108]",0,0,0,1,1,1,7621.jpg
49984568.jpg,1333,2000,"[1035.3133283320672, 236.5699999999983, 458.9012253063166, 669.2699999999875]",0,0,0,1,1,0,3800.jpg
49645157.jpg,1333,2000,"[103.77538100589769, 386.5157914404325, 84.4015435749805, 116.74210427978738]",0,0,0,1,1,1,3766.jpg
image_1959.jpg,1024,1024,"[237.44444444444474, 169.73737373737333, 541.5555555555555, 769.6565656565647]",5,0,0,0,1,1,13685.jpg
60431088.jpg,1333,2000,"[545.4175548147433, 294.84327573253233, 521.6940550266115, 670.3254695717446]",4,0,0,1,0,1,5226.jpg
image_4952.jpg,1024,1024,"[277.13459268004726, 170.61038961038923, 571.8370720188905, 740.270365997638]",4,0,0,1,1,0,13966.jpg
40754169.jpg,1334,2000,"[943.0647282101241, 253.43481277040564, 167.11873963634477, 230.24111083232282]",0,0,0,0,0,1,2293.jpg
78352985.jpg,2000,1333,"[535.7624514725684, 764.3613135293006, 424.4750970548592, 545.769832314254]",0,1,0,1,0,1,10177.jpg
80663238.jpg,1333,2000,"[1171.0815357544232, 251.93421790161293, 200.88462290438153, 258.9855167279027]",0,0,0,1,1,1,10726.jpg
78782555.jpg,1334,2000,"[997.0044497549036, 206.99999999999986, 231.99144277903375, 327.99999999999943]",0,1,0,0,1,1,10314.jpg
50229536.jpg,1338,2000,"[1305.7960753108061, 368.99999999999926, 106.16615724039548, 205.79078676940665]",0,0,0,1,0,1,3844.jpg
image_4730.jpg,1024,1024,"[169.6564344746156, 124.02833530106241, 595.1499409681226, 859.0625737898449]",0,0,0,1,1,0,15235.jpg
image_2612.jpg,1024,1024,"[217.2634146341461, 160.30731707317054, 585.2439024390233, 776.6536585365845]",5,0,0,1,1,1,14136.jpg
